budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,avg_user_score,num_votes,director,genre,num_actors,lead_actor,num_famous_actors,has_famous_lead,production_company_main,has_multiple_production_companies,production_country_main,has_multiple_production_countries,release_year,season_releaed,decade_released,2024_adjusted_budget,2024_adjusted_revenue
2000000,10656,fr,Subway,5.261065,1985-04-10,390659,104.0,Subway,6.3,86,Luc Besson,Action,8.0,Isabelle Adjani,0,False,Gaumont,False,France,False,1985,Spring,1980,5830815,1138930
2000000,24746,en,Six-String Samurai,1.892183,1998-09-18,124494,91.0,Six-String Samurai,5.8,36,Lance Mungia,Action,15.0,Jeffrey Falcon,0,False,HSX Films,False,United States of America,False,1998,Fall,1990,3848856,239580
13500000,273899,en,Stonewall,5.16023,2015-09-18,187674,129.0,Stonewall,5.2,32,Roland Emmerich,Drama,17.0,Jeremy Irvine,1,False,Centropolis Entertainment,True,United States of America,False,2015,Fall,2010,17868732,248407
2000000,28260,en,Return of the Living Dead 3,7.502934,1993-10-01,54207,97.0,Return of the Living Dead 3,5.9,88,Brian Yuzna,Comedy,17.0,Melinda Clarke,0,False,Ozla Productions,False,United States of America,False,1993,Fall,1990,4342590,117699
2000000,13075,en,Sherrybaby,4.261509,2006-09-08,622806,96.0,Sherrybaby,6.3,41,Laurie Collyer,Drama,8.0,Maggie Gyllenhaal,3,True,Red Envelope Entertainment,False,United States of America,False,2006,Fall,2000,3112725,969312
100000,115210,en,Stitches,7.447714,2012-05-19,95000,86.0,Stitches,5.5,92,Conor McMahon,Horror,4.0,Ross Noble,0,False,Bórd Scannán na hÉireann,True,Ireland,False,2012,Spring,2010,136636,129804
2000000,11302,en,Bananas,5.941852,1971-04-28,11833696,82.0,Bananas,6.7,165,Woody Allen,Comedy,16.0,Woody Allen,1,False,United Artists,True,United States of America,False,1971,Spring,1970,15497629,91697113
1987650,26388,en,Buried,32.841229,2010-09-24,19152480,94.0,Buried,6.6,827,Rodrigo Cortés,Drama,20.0,Ryan Reynolds,1,True,Studio 37,True,Spain,True,2010,Fall,2010,2859191,27550427
1800000,38358,en,The Last Exorcism,14.838986,2010-08-27,67738090,87.0,The Last Exorcism,5.6,328,Daniel Stamm,Horror,8.0,Ashley Bell,0,False,Strike Entertainment,True,United States of America,True,2010,Summer,2010,2589261,97439772
1800000,702,en,A Streetcar Named Desire,14.884756,1951-09-18,8000000,125.0,A Streetcar Named Desire,7.6,281,Elia Kazan,Drama,19.0,Vivien Leigh,0,False,Charles K. Feldman Group,True,United States of America,False,1951,Fall,1950,21739840,96621509
1800000,935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,41.996783,1964-01-29,9440272,95.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442,Stanley Kubrick,Drama,21.0,Peter Sellers,0,False,Hawk Films,True,United Kingdom,True,1964,Winter,1960,18192217,95410821
1800000,84175,en,Beasts of the Southern Wild,12.471239,2012-06-29,21107746,93.0,Beasts of the Southern Wild,6.8,403,Benh Zeitlin,Drama,15.0,Quvenzhané Wallis,0,False,Journeyman Pictures,True,United States of America,False,2012,Summer,2010,2459453,28840834
1700000,1705,en,Battle for the Planet of the Apes,13.315383,1973-06-15,8844595,93.0,Battle for the Planet of the Apes,5.5,215,J. Lee Thompson,Action,17.0,Roddy McDowall,0,False,Twentieth Century Fox Film Corporation,True,United States of America,False,1973,Summer,1970,12004194,62454255
1800000,4929,en,Hang 'em High,11.756943,1968-07-31,6800000,114.0,Hang 'em High,6.7,192,Ted Post,Western,24.0,Clint Eastwood,1,False,United Artists,False,United States of America,False,1968,Summer,1960,16229636,61311960
1530000,104,de,Lola rennt,27.36562,1998-08-20,7267585,81.0,Run Lola Run,7.2,664,Tom Tykwer,Action,23.0,Franka Potente,0,False,X-Filme Creative Pool,True,Germany,False,1998,Summer,1990,2944375,13985946
500000,10894,en,May,8.650779,2002-01-13,150277,93.0,May,6.3,152,Lucky McKee,Drama,17.0,Angela Bettis,1,False,A Loopy Production LLC,True,United States of America,False,2002,Winter,2000,872029,262092
1700000,1688,en,Conquest of the Planet of the Apes,18.828683,1972-06-29,9700000,88.0,Conquest of the Planet of the Apes,6.1,236,J. Lee Thompson,Action,29.0,Roddy McDowall,0,False,Twentieth Century Fox Film Corporation,True,United States of America,False,1972,Summer,1970,12755503,72781399
2000000,43947,en,I Spit on Your Grave,26.281839,2010-06-17,572809,108.0,I Spit on Your Grave,6.3,519,Steven R. Monroe,Thriller,9.0,Sarah Butler,0,False,Anchor Bay Films,True,United States of America,False,2010,Summer,2010,2876957,823973
1700000,24066,en,"Happy, Texas",2.079125,1999-12-03,1943649,98.0,"Happy, Texas",5.5,39,Mark Illsley,Comedy,9.0,Steve Zahn,4,True,Miramax Films,True,United States of America,False,1999,Winter,1990,3201319,3660141
1000000,191714,hi,Dabba,14.017809,2013-09-19,4235151,104.0,The Lunchbox,7.3,221,Ritesh Batra,Drama,9.0,Irrfan Khan,0,False,UTV Motion Pictures,False,India,True,2013,Fall,2010,1346621,5703145
1644736,34106,en,You Can't Take It With You,3.426314,1938-08-23,7433101,126.0,You Can't Take It With You,7.2,79,Frank Capra,Comedy,141.0,Jean Arthur,0,False,Columbia Pictures,False,United States of America,False,1938,Summer,1930,,
1650000,11426,en,From Here to Eternity,6.915201,1953-08-04,30500000,118.0,From Here to Eternity,7.2,133,Fred Zinnemann,War,17.0,Burt Lancaster,0,False,Columbia Pictures Corporation,False,United States of America,False,1953,Summer,1950,19336334,357429198
1600000,13909,en,She Wore a Yellow Ribbon,8.535178,1949-10-22,5400000,103.0,She Wore a Yellow Ribbon,7.1,61,John Ford,Western,24.0,John Wayne,0,False,RKO Radio Pictures,False,United States of America,False,1949,Fall,1940,21080811,71147736
1600000,592,en,The Conversation,20.810292,1974-04-07,4420000,113.0,The Conversation,7.5,372,Francis Ford Coppola,Crime,17.0,Gene Hackman,3,True,Paramount Pictures,True,United States of America,False,1974,Spring,1970,10177422,28115129
2000000,10758,en,Waitress,9.67299,2007-05-25,22179430,108.0,Waitress,6.7,129,Adrienne Shelly,Comedy,20.0,Keri Russell,0,False,Night and Day Pictures,False,United States of America,False,2007,Spring,2000,3025866,33555992
1500000,11690,en,Bloodsport,17.49699,1988-02-26,11806119,92.0,Bloodsport,6.6,363,Newt Arnold,Action,9.0,Jean-Claude Van Damme,1,False,Cannon Films,False,United States of America,False,1988,Winter,1980,3978413,31313075
1500000,3083,en,Mr. Smith Goes to Washington,12.2624,1939-10-19,9600000,129.0,Mr. Smith Goes to Washington,7.9,241,Frank Capra,Comedy,213.0,James Stewart,0,False,Columbia Pictures,False,United States of America,False,1939,Fall,1930,,
1500000,9344,en,Kids,13.291991,1995-07-28,7412216,91.0,Kids,6.8,279,Larry Clark,Drama,16.0,Leo Fitzpatrick,1,False,Miramax Films,False,United States of America,False,1995,Summer,1990,3087915,15258861
1500000,10707,en,The Squid and the Whale,13.788054,2005-10-05,11098131,81.0,The Squid and the Whale,6.9,226,Noah Baumbach,Comedy,41.0,Jeff Daniels,2,True,Destination Films,True,United States of America,False,2005,Fall,2000,2409765,17829257
1000000,15647,en,Kissing Jessica Stein,3.990215,2001-04-21,10013424,97.0,Kissing Jessica Stein,5.9,48,Charles Herman-Wurmfeld,Comedy,9.0,Jennifer Westfeldt,0,False,Fox Searchlight Pictures,True,United States of America,False,2001,Spring,2000,1771887,17742656
1500000,4174,en,Spellbound,11.145915,1945-12-28,7000000,111.0,Spellbound,7.3,160,Alfred Hitchcock,Drama,14.0,Ingrid Bergman,0,False,Selznick International Pictures,False,United States of America,False,1945,Winter,1940,,
1500000,49018,en,Insidious,58.594852,2010-09-13,97009150,103.0,Insidious,6.8,1737,James Wan,Horror,19.0,Patrick Wilson,2,True,Alliance Films,True,United States of America,True,2010,Fall,2010,2157717,139545557
1500000,13820,en,Repo Man,11.35344,1984-02-20,2300000,92.0,Repo Man,6.7,144,Alex Cox,Comedy,17.0,Harry Dean Stanton,1,True,Edge City,False,United States of America,False,1984,Winter,1980,4527390,6941998
1500000,17113,en,The Ballad of Jack and Rose,3.618646,2005-03-25,712294,111.0,The Ballad of Jack and Rose,6.5,43,Rebecca Miller,Drama,9.0,Daniel Day-Lewis,3,False,Elevation Filmworks,True,United States of America,False,2005,Spring,2000,2409765,1144307
1500000,129139,en,The To Do List,15.017068,2013-07-24,3566225,104.0,The To Do List,5.5,342,Maggie Carey,Comedy,20.0,Aubrey Plaza,2,False,3 Arts Entertainment,True,United States of America,False,2013,Summer,2010,2019932,4802355
1500000,507,en,Killing Zoe,5.817519,1993-10-01,418961,96.0,Killing Zoe,6.1,111,Roger Avary,Action,11.0,Eric Stoltz,0,False,Live Entertainment,False,France,True,1993,Fall,1990,3256942,909688
1500000,4012,en,The Believer,9.856826,2001-01-19,416925,98.0,The Believer,6.8,151,Henry Bean,Drama,33.0,Ryan Gosling,0,False,Fuller Films,True,United States of America,False,2001,Winter,2000,2657831,738744
1500000,10972,en,Session 9,11.064228,2001-08-10,373967,100.0,Session 9,6.2,251,Brad Anderson,Horror,9.0,Peter Mullan,0,False,October Films,True,United States of America,False,2001,Summer,2000,2657831,662627
1500000,1961,en,My Name Is Bruce,7.5591,2007-10-01,173066,86.0,My Name Is Bruce,5.9,107,Bruce Campbell,Comedy,7.0,Bruce Campbell,1,True,Dark Horse Entertainment,True,United States of America,False,2007,Fall,2000,2269400,261837
1500000,23963,en,Pontypool,4.680206,2009-03-06,32000,93.0,Pontypool,6.6,183,Bruce McDonald,Horror,13.0,Stephen McHattie,0,False,Ponty Up Pictures,True,Canada,False,2009,Spring,2000,2193030,46785
1500000,104755,en,The Lords of Salem,14.504326,2012-09-10,1165882,101.0,The Lords of Salem,5.1,242,Rob Zombie,Horror,43.0,Sheri Moon Zombie,0,False,Alliance Films,True,Canada,True,2012,Fall,2010,2049544,1593018
1488423,408,en,Snow White and the Seven Dwarfs,80.171283,1937-12-20,184925486,83.0,Snow White and the Seven Dwarfs,6.9,1914,David Hand,Fantasy,13.0,Adriana Caselotti,0,False,Walt Disney Productions,False,United States of America,False,1937,Winter,1930,,
1455000,39209,en,Shalako,3.598457,1968-11-06,2620000,113.0,Shalako,5.4,12,Edward Dmytryk,Western,15.0,Sean Connery,1,True,Central Cinema Company Film,True,United States of America,True,1968,Fall,1960,13118956,23623137
1350000,100,en,"Lock, Stock and Two Smoking Barrels",16.032594,1998-03-05,3897569,105.0,"Lock, Stock and Two Smoking Barrels",7.5,1648,Guy Ritchie,Comedy,27.0,Jason Flemyng,2,True,Handmade Films Ltd.,True,United Kingdom,False,1998,Spring,1990,2597978,7500592
1288000,223,en,Rebecca,18.426825,1940-04-12,6000000,130.0,Rebecca,7.7,336,Alfred Hitchcock,Drama,25.0,Laurence Olivier,0,False,Selznick International Pictures,False,United States of America,False,1940,Spring,1940,,
1250000,9725,en,Friday the 13th Part 2,16.517777,1981-05-01,21722776,87.0,Friday the 13th Part 2,6.0,315,Steve Miner,Horror,12.0,Amy Steel,0,False,Paramount Pictures,True,United States of America,False,1981,Spring,1980,4312195,74938282
1250000,28580,en,The Lost Weekend,6.903314,1945-11-25,11000000,101.0,The Lost Weekend,7.4,112,Billy Wilder,Drama,59.0,Ray Milland,0,False,Paramount,False,United States of America,False,1945,Fall,1940,,
1250000,23730,en,C.H.U.D.,4.45544,1984-08-31,3412497,88.0,C.H.U.D.,5.3,62,Douglas Cheek,Horror,18.0,John Heard,1,False,New World Pictures,True,United States of America,False,1984,Summer,1980,3772825,10299804
1250000,19997,en,Niagara,9.903992,1953-01-21,8500000,92.0,Niagara,6.7,79,Henry Hathaway,Crime,27.0,Marilyn Monroe,0,False,Twentieth Century Fox Film Corporation,False,United States of America,False,1953,Winter,1950,14648738,99611416
1250000,43266,en,How Green Was My Valley,7.70019,1941-10-28,6000000,118.0,How Green Was My Valley,6.8,72,John Ford,Drama,20.0,Walter Pidgeon,0,False,Twentieth Century Fox Film Corporation,False,United States of America,False,1941,Fall,1940,,
1200000,176,en,Saw,63.655973,2004-10-01,103911669,103.0,Saw,7.2,2184,James Wan,Horror,17.0,Cary Elwes,2,True,Lions Gate Films,True,United States of America,False,2004,Fall,2000,1992699,172553878
3000000,39939,en,Super Troopers,16.312803,2001-01-18,18492362,100.0,Super Troopers,6.6,362,Jay Chandrasekhar,Comedy,16.0,Jay Chandrasekhar,1,False,Fox Searchlight Pictures,True,United States of America,False,2001,Winter,2000,5315661,32766376
1200000,11219,en,The Trouble with Harry,6.920873,1955-10-03,7000000,99.0,The Trouble with Harry,6.9,149,Alfred Hitchcock,Comedy,14.0,Edmund Gwenn,0,False,Paramount Pictures,True,United States of America,False,1955,Fall,1950,14048356,81948742
1200000,176124,en,Home Run,3.085411,2013-04-19,2861020,114.0,Home Run,6.3,24,David Boyd,Drama,14.0,Scott Elrod,0,False,Samuel Goldwyn,True,United States of America,False,2013,Spring,2010,1615946,3852711
1200000,500,en,Reservoir Dogs,66.925866,1992-09-02,14661007,99.0,Reservoir Dogs,8.0,3697,Quentin Tarantino,Crime,15.0,Harvey Keitel,2,True,Live Entertainment,True,United States of America,False,1992,Fall,1990,2682930,32778710
1200000,429,it,"Il buono, il brutto, il cattivo",88.377076,1966-12-23,6000000,161.0,"The Good, the Bad and the Ugly",8.1,2311,Sergio Leone,Western,40.0,Eli Wallach,0,False,United Artists,True,United States of America,True,1966,Winter,1960,11593093,57965466
900000,89750,en,"Pink Ribbons, Inc.",0.097913,2011-09-11,25000,97.0,"Pink Ribbons, Inc.",6.8,6,Léa Pool,Documentary,5.0,Samantha King,0,False,National Film Board of Canada (NFB),False,United States of America,True,2011,Fall,2010,1255221,34867
1200000,43884,en,The Charge of the Light Brigade,2.968235,1936-10-20,2736000,115.0,The Charge of the Light Brigade,6.8,18,Michael Curtiz,Action,23.0,Errol Flynn,0,False,Warner Bros.,False,United States of America,False,1936,Fall,1930,,
3000000,7553,en,Waiting...,10.230583,2005-10-07,18637690,94.0,Waiting...,6.2,237,Rob McKittrick,Comedy,28.0,Ryan Reynolds,5,True,L.I.F.T. Production,True,United States of America,False,2005,Fall,2000,4819530,29941634
1100000,39895,en,From a Whisper to a Scream,1.220072,1987-09-25,1400000,99.0,From a Whisper to a Scream,6.8,15,Jeff Burr,Comedy,15.0,Vincent Price,0,False,Conquest Productions,False,United States of America,False,1987,Fall,1980,3037121,3865427
1100000,94329,id,Serbuan maut,40.285095,2011-09-08,4105187,101.0,The Raid,7.3,1055,Gareth Evans,Action,14.0,Iko Uwais,0,False,Celluloid Dreams,True,Indonesia,True,2011,Fall,2010,1534159,5725463
878000,289,en,Casablanca,43.729123,1942-11-26,10462500,102.0,Casablanca,7.9,1422,Michael Curtiz,Drama,105.0,Humphrey Bogart,0,False,Warner Bros.,False,United States of America,False,1942,Fall,1940,,
1000000,1366,en,Rocky,72.19808,1976-11-21,117235147,119.0,Rocky,7.5,1791,John G. Avildsen,Drama,37.0,Sylvester Stallone,1,True,United Artists,False,United States of America,False,1976,Fall,1970,5509915,645955707
1000000,5769,en,Tom Jones,2.833166,1963-10-06,37600000,128.0,Tom Jones,6.1,39,Tony Richardson,Adventure,18.0,Albert Finney,0,False,Woodfall Film Productions,False,United Kingdom,False,1963,Fall,1960,10240408,385039343
1000000,277685,en,Unfriended,41.972329,2015-04-17,62882090,82.0,Unfriended,5.5,1047,Levan Gabriadze,Horror,11.0,Shelley Hennig,0,False,Bazelevs Production,True,United States of America,False,2015,Spring,2010,1323610,83231349
1300000,103,en,Taxi Driver,58.845025,1976-02-07,28262574,114.0,Taxi Driver,8.0,2535,Martin Scorsese,Crime,30.0,Robert De Niro,2,True,Columbia Pictures Corporation,True,United States of America,False,1976,Winter,1970,7162890,155724383
1000000,11298,en,The Howling,6.532855,1981-04-03,17985893,91.0,The Howling,6.4,161,Joe Dante,Drama,22.0,Patrick Macnee,0,False,AVCO Embassy Pictures,True,United States of America,False,1981,Spring,1980,3449756,62046946
950000,646,en,Dr. No,48.901542,1962-10-04,59600000,110.0,Dr. No,6.9,940,Terence Young,Adventure,11.0,Sean Connery,1,True,United Artists,True,Jamaica,True,1962,Fall,1960,9850582,617994409
1000000,9003,en,Hellraiser,22.583834,1987-09-11,14564027,94.0,Hellraiser,6.9,449,Clive Barker,Horror,22.0,Andrew Robinson,0,False,New World Pictures,True,United Kingdom,False,1987,Fall,1980,2761020,40211563
5000000,347126,en,God's Not Dead 2,6.96858,2016-04-01,23507567,121.0,God's Not Dead 2,5.7,72,Harold Cronk,Drama,10.0,Hayley Orrantia,0,False,Pure Flix Productions,False,United States of America,False,2016,Spring,2010,6535224,30725443
1000000,10092,en,Cry_Wolf,6.926926,2005-09-16,10047674,90.0,Cry_Wolf,5.6,126,Jeff Wadlow,Horror,20.0,Julian Morris,0,False,Universal Pictures,False,United States of America,False,2005,Fall,2000,1606510,16141688
1000000,10643,ja,Gojira ni-sen mireniamu,3.322721,1999-12-11,10037390,107.0,Godzilla 2000,5.9,43,Takao Okawara,Adventure,16.0,Takehiro Murata,0,False,Toho Film (Eiga) Co. Ltd.,False,Japan,False,1999,Winter,1990,1883129,18901696
3500000,46705,en,Blue Valentine,26.881611,2010-12-27,16566240,112.0,Blue Valentine,6.9,890,Derek Cianfrance,Drama,15.0,Ryan Gosling,0,False,Hunting Lane Films,True,United States of America,False,2010,Winter,2010,5034674,23830177
1000000,546,en,Transamerica,9.773398,2005-12-23,13350369,103.0,Transamerica,6.9,144,Duncan Tucker,Drama,13.0,Felicity Huffman,0,False,IFC Films,True,United States of America,False,2005,Winter,2000,1606510,21447500
1000000,76487,en,The Devil Inside,13.152822,2012-01-06,101758490,83.0,The Devil Inside,4.6,262,William Brent Bell,Thriller,10.0,Fernanda Andrade,0,False,Room 101,True,United States of America,False,2012,Winter,2010,1366363,139038993
2090000,5722,en,Beyond the Valley of the Dolls,4.289003,1970-07-17,40000000,109.0,Beyond the Valley of the Dolls,6.6,53,Russ Meyer,Comedy,22.0,Dolly Read,0,False,Twentieth Century Fox Film Corporation,False,United States of America,False,1970,Summer,1970,16879514,323052907
1000000,39833,en,Love Me Tender,1.444258,1956-11-15,9000000,89.0,Love Me Tender,5.5,21,Robert D. Webb,Drama,14.0,Richard Egan,0,False,Twentieth Century Fox Film Corporation,False,United States of America,False,1956,Fall,1950,11536897,103832070
1000000,1781,en,An Inconvenient Truth,14.139004,2006-01-24,46243000,100.0,An Inconvenient Truth,6.7,251,Davis Guggenheim,Documentary,5.0,Al Gore,0,False,Lawrence Bender Productions,True,United States of America,False,2006,Winter,2000,1556363,71970871
1000000,18712,en,Sands of Iwo Jima,3.851,1949-12-14,7800000,100.0,Sands of Iwo Jima,6.2,33,Allan Dwan,Action,49.0,John Wayne,0,False,Republic Pictures (I),False,United States of America,False,1949,Winter,1940,13175507,102768952
5000000,171424,en,The Green Inferno,17.845161,2014-09-04,6833445,100.0,The Green Inferno,5.0,349,Eli Roth,Action,21.0,Lorenza Izzo,0,False,Worldview Entertainment,True,Canada,True,2014,Fall,2010,6626066,9055771
1000000,113947,en,The Sessions,9.115486,2012-05-02,9138338,98.0,The Sessions,6.6,179,Ben Lewin,Drama,19.0,John Hawkes,1,False,Rhino Films,True,United States of America,False,2012,Spring,2010,1366363,12486283
1000000,32456,en,Two Girls and a Guy,4.86805,1997-09-07,2057193,84.0,Two Girls and a Guy,5.4,24,James Toback,Drama,5.0,Robert Downey Jr.,1,True,Fox Searchlight Pictures,False,United States of America,False,1997,Fall,1990,1954199,4020165
